occupation_id;label;english_translation;country_code;lang_code;preferred;cc;lc;link_id;status_id;relation_id;comnum;product_id;hisco_id;comtxt;provenance
18697;Guardia Civil;;SP;SP;0;ES;es;10927;0;0;0;0;58220;1;SPCAT
18698;Guaridor;;SP;CA;0;ES;fr-ca;10928;0;0;0;0;14920;1;SPCAT
18699;Guarnicionero;;SP;SP;0;ES;es;10929;0;0;0;0;80320;1;SPCAT
18700;Guixaire;;SP;CA;0;ES;fr-ca;10930;0;0;0;0;95510;1;SPCAT
18701;Guradaagujas;;SP;SP;0;ES;es;10931;0;0;0;0;39960;1;SPCAT
18703;Herbolari;;SP;CA;0;ES;fr-ca;10932;0;0;0;0;7990;1;SPCAT
18704;Herbolario;;SP;SP;0;ES;es;10933;0;0;0;0;7990;1;SPCAT
18705;Hermana Hospital;;SP;SP;0;ES;es;10934;0;0;0;0;7210;1;SPCAT
18706;Herrador;;SP;SP;0;ES;es;10935;0;0;0;0;83110;1;SPCAT
18707;Herrero;;SP;SP;0;ES;es;10936;0;0;0;0;83110;1;SPCAT
18710;Hilador;;SP;SP;0;ES;es;10937;0;0;0;0;75220;1;SPCAT
18711;HIlador Mule-Jenny;;SP;SP;0;ES;es;10938;0;0;0;0;75220;1;SPCAT
18712;Hilador Selfactina;;SP;CA;0;ES;fr-ca;10939;0;0;0;0;75220;1;SPCAT
18713;Hilador Self-acting;;SP;SP;0;ES;es;10940;0;0;0;0;75220;1;SPCAT
18715;Hojalateros;;SP;SP;0;ES;es;10941;0;0;0;0;87340;1;SPCAT
18716;Hormero;;SP;SP;0;ES;es;10942;0;0;0;0;80240;1;SPCAT
18717;Hornero;;SP;SP;0;ES;es;10943;0;0;0;0;77620;1;SPCAT
18718;Hortelà;;SP;CA;0;ES;fr-ca;10944;0;0;0;0;61270;1;SPCAT
18719;Hortelano;;SP;SP;0;ES;es;10945;0;0;0;0;61270;1;SPCAT
18720;Hoteler;;SP;CA;0;ES;fr-ca;10946;0;0;0;0;51020;1;SPCAT
18721;Hotelero;;SP;SP;0;ES;es;10947;0;0;0;0;51020;1;SPCAT
18724;Impresor;;SP;SP;0;ES;es;10948;0;0;0;0;92110;1;SPCAT
18725;Impressor;;SP;CA;0;ES;fr-ca;10949;0;0;0;0;92110;1;SPCAT
18728;Industrial;;SP;CA;0;ES;fr-ca;10950;11;0;0;0;21110;1;SPCAT
18729;Industrial;;SP;SP;0;ES;es;10951;11;0;0;0;21110;1;SPCAT
18730;Inspector;;SP;CA;0;ES;fr-ca;10952;0;0;0;0;22000;1;SPCAT
18731;Inspector;;SP;SP;0;ES;es;10953;0;0;0;0;22000;1;SPCAT
18732;Instrumentistas músicos en latón y en madera;;SP;SP;0;ES;es;10954;0;0;0;0;94100;1;SPCAT
18737;Jabonero;;SP;SP;0;ES;es;10955;0;0;0;0;74420;1;SPCAT
18738;Jardiner;;SP;CA;0;ES;fr-ca;10956;0;0;0;0;62740;1;SPCAT
18739;Jardinero;;SP;SP;0;ES;es;10957;0;0;0;0;62740;1;SPCAT
18740;Jaulero;;SP;SP;0;ES;es;10958;0;0;0;0;81190;1;SPCAT
18742;Jefe de Brigada;;SP;SP;0;ES;es;10959;31;0;0;0;22000;1;SPCAT
18743;Jefe de Estación;;SP;SP;0;ES;es;10960;31;0;0;0;22210;1;SPCAT
18744;Jefe de sección;;SP;SP;0;ES;es;10961;31;0;0;0;22610;1;SPCAT
18745;Jefe Prisión;;SP;SP;0;ES;es;10962;31;0;0;0;58930;1;SPCAT
18746;Joier;;SP;CA;0;ES;fr-ca;10963;0;0;0;0;88010;1;SPCAT
18747;Jornaler;;SP;CA;0;ES;fr-ca;10964;0;0;0;0;99920;1;SPCAT
18748;Jornalero;;SP;SP;0;ES;es;10965;0;0;0;0;99920;1;SPCAT
18750;Joyero;;SP;SP;0;ES;es;10966;0;0;0;0;88010;1;SPCAT
18753;Juez;;SP;SP;0;ES;es;10967;0;0;0;0;12210;1;SPCAT
18754;Jurista;;SP;CA;0;ES;fr-ca;10968;0;0;0;0;12000;1;SPCAT
18755;Jurista;;SP;SP;0;ES;es;10969;0;0;0;0;12000;1;SPCAT
18756;Justicia;;SP;SP;0;ES;es;10970;0;0;0;0;12910;1;SPCAT
18757;Jutge;;SP;CA;0;ES;fr-ca;10971;0;0;0;0;12210;1;SPCAT
18760;Labrador Arrendatario;;SP;SP;0;ES;es;10972;12;0;0;0;61220;1;SPCAT
18761;Labrador Propietario;;SP;SP;0;ES;es;10973;11;0;0;0;61220;1;SPCAT
18762;Labrante;;SP;SP;0;ES;es;10974;0;0;0;0;82020;1;SPCAT
18763;Labriego;;SP;SP;0;ES;es;10975;0;0;0;0;61115;1;SPCAT
18764;Ladriller;;SP;CA;0;ES;fr-ca;10976;0;0;0;0;89240;1;SPCAT
18765;Ladrillero;;SP;SP;0;ES;es;10977;0;0;0;0;89240;1;SPCAT
18766;Lampellaire;;SP;CA;0;ES;fr-ca;10978;0;0;0;0;87340;1;SPCAT
18767;Lampista;;SP;CA;0;ES;fr-ca;10979;0;0;0;0;87340;1;SPCAT
18768;Lampista;;SP;SP;0;ES;es;10980;0;0;0;0;87340;1;SPCAT
18769;Lapidario;;SP;SP;0;ES;es;10981;0;0;0;0;95145;1;SPCAT
18770;Latoneros;;SP;SP;0;ES;es;10982;0;0;0;0;87340;1;SPCAT
18771;Lavador Lana;;SP;SP;0;ES;es;10983;0;0;0;0;75120;1;SPCAT
18772;Lavandera;;SP;SP;0;ES;es;10984;0;0;0;0;56010;1;SPCAT
18773;Lechero;;SP;SP;0;ES;es;10985;0;0;0;0;62530;4;SPCAT
18774;Leñador;;SP;SP;0;ES;es;10986;0;0;0;0;63120;1;SPCAT
18775;Letrado;;SP;SP;0;ES;es;10987;0;0;0;0;12110;1;SPCAT
18776;Licorista;;SP;CA;0;ES;fr-ca;10988;0;0;0;0;77890;1;SPCAT
18777;Licorista;;SP;SP;0;ES;es;10989;0;0;0;0;77890;1;SPCAT
18778;Limador;;SP;SP;0;ES;es;10990;0;0;0;0;83590;1;SPCAT
18779;Limpia coches;;SP;SP;0;ES;es;10991;0;0;0;0;55290;1;SPCAT
18780;Limpiabotes;;SP;SP;0;ES;es;10992;0;0;0;0;56040;1;SPCAT
18781;Limpiador;;SP;SP;0;ES;es;10993;0;0;0;0;55220;1;SPCAT
18782;Limpieza;;SP;SP;0;ES;es;10994;0;0;0;0;55220;1;SPCAT
18783;Limpieza Máquinas;;SP;SP;0;ES;es;10995;0;0;0;0;83490;1;SPCAT
18784;Limpieza Pública;;SP;SP;0;ES;es;10996;0;0;0;0;55290;1;SPCAT
18785;Literatura;;SP;SP;0;ES;es;10997;0;0;0;0;15120;1;SPCAT
18786;Litógraf (Artes gráficas);;SP;CA;0;ES;fr-ca;10998;0;0;0;0;92400;1;SPCAT
18787;Litógrafo;;SP;SP;0;ES;es;10999;0;0;0;0;92400;1;SPCAT
18788;Llauners;;SP;CA;0;ES;fr-ca;11000;0;0;0;0;87340;1;SPCAT
18789;Llaurador;;SP;CA;0;ES;fr-ca;11001;0;0;0;0;61220;1;SPCAT
18790;Llaurador Arrendatari;;SP;CA;0;ES;fr-ca;11002;12;0;0;0;61220;1;SPCAT
18791;Llaurador Propietari;;SP;CA;0;ES;fr-ca;11003;11;0;0;0;61220;1;SPCAT
18792;Llenyataire;;SP;CA;0;ES;fr-ca;11004;0;0;0;0;63120;1;SPCAT
18793;Lleter;;SP;CA;0;ES;fr-ca;11005;0;0;0;0;62530;4;SPCAT
18794;Llevadora;;SP;CA;0;ES;fr-ca;11006;0;0;0;0;7315;1;SPCAT
18795;Llimador;;SP;CA;0;ES;fr-ca;11007;0;0;0;0;83590;1;SPCAT
18796;Lliteratura;;SP;CA;0;ES;fr-ca;11008;0;0;0;0;15120;1;SPCAT
18797;Llogater de mobles;;SP;CA;0;ES;fr-ca;11009;0;0;0;0;49090;1;SPCAT
18798;Maestre d'obres;;SP;CA;0;ES;fr-ca;11010;0;0;0;0;95910;1;SPCAT
18799;Maestro de casas;;SP;SP;0;ES;es;11011;0;0;0;0;95910;1;SPCAT
18800;Maestro de obras;;SP;SP;0;ES;es;11012;0;0;0;0;95910;1;SPCAT
18801;Maestro esgrima, baile;;SP;SP;0;ES;es;11013;0;0;0;0;13990;1;SPCAT
18802;Maestro Nacional;;SP;SP;0;ES;es;11014;0;0;0;0;13320;1;SPCAT
18803;Maestro Primaria;;SP;SP;0;ES;es;11015;0;0;0;0;13320;1;SPCAT
18804;Maestro Primaria;;SP;SP;0;ES;es;11016;0;0;0;0;13320;3;SPCAT
18805;Magatzem;;SP;CA;0;ES;fr-ca;11017;0;0;0;0;97145;1;SPCAT
18806;Magistrado;;SP;SP;0;ES;es;11018;0;0;0;0;12210;1;SPCAT
18807;Magistrat;;SP;CA;0;ES;fr-ca;11019;0;0;0;0;12210;1;SPCAT
18808;Mainadora;;SP;CA;0;ES;fr-ca;11020;0;0;0;0;54035;1;SPCAT
18809;Majordom;;SP;CA;0;ES;fr-ca;11021;0;0;0;0;22000;1;SPCAT
18810;Majordom fàbrica;;SP;CA;0;ES;fr-ca;11022;0;0;0;0;22610;1;SPCAT
18811;Maleter;;SP;CA;0;ES;fr-ca;11023;0;0;0;0;80310;1;SPCAT
18813;Mandadero;;SP;SP;0;ES;es;11024;0;0;0;0;37040;1;SPCAT
18814;Manobra;;SP;CA;0;ES;fr-ca;11025;0;0;0;0;99910;1;SPCAT
18815;Manuense;;SP;SP;0;ES;es;11026;0;0;0;0;32100;4;SPCAT
18816;Manyà;;SP;CA;0;ES;fr-ca;11027;0;0;0;0;83110;1;SPCAT
18817;Maquinista;;SP;CA;0;ES;fr-ca;11028;0;0;0;0;84915;1;SPCAT
18818;Maquinista;;SP;SP;0;ES;es;11029;0;0;0;0;84915;1;SPCAT
18819;Maquinista fábrica;;SP;SP;0;ES;es;11030;0;0;0;0;84915;1;SPCAT
18820;Maquinista fàbrica;;SP;CA;0;ES;fr-ca;11031;0;0;0;0;84915;1;SPCAT
18821;Marchantes;;SP;SP;0;ES;es;11032;0;0;0;0;41020;1;SPCAT
18822;Marí;;SP;CA;0;ES;fr-ca;11033;0;0;0;0;98135;1;SPCAT
18823;Mariner Cuiner;;SP;CA;0;ES;fr-ca;11034;0;0;0;0;53150;1;SPCAT
18824;Marinero;;SP;CA;0;ES;fr-ca;11035;0;0;0;0;98135;1;SPCAT
18825;Marinero;;SP;SP;0;ES;es;11036;0;0;0;0;98135;1;SPCAT
18826;Marino;;SP;SP;0;ES;es;11037;0;0;0;0;98135;1;SPCAT
18827;Marino Cocinero;;SP;SP;0;ES;es;11038;0;0;0;0;53150;1;SPCAT
18828;Marmador;;SP;CA;0;ES;fr-ca;11039;0;0;0;0;41030;1;SPCAT
18829;Marmolista;;SP;SP;0;ES;es;11040;0;0;0;0;95145;1;SPCAT
18830;Marmorista;;SP;CA;0;ES;fr-ca;11041;0;0;0;0;95145;1;SPCAT
18831;Marxant;;SP;CA;0;ES;fr-ca;11042;0;0;0;0;41020;1;SPCAT
18832;Matalasser;;SP;CA;0;ES;fr-ca;11043;0;0;0;0;79640;1;SPCAT
18833;Matancer;;SP;CA;0;ES;fr-ca;11044;0;0;0;0;77310;1;SPCAT
18834;Matarife;;SP;SP;0;ES;es;11045;0;0;0;0;77310;1;SPCAT
18835;Matrona;;SP;CA;0;ES;fr-ca;11046;0;0;0;0;7315;1;SPCAT
18836;Matrona;;SP;SP;0;ES;es;11047;0;0;0;0;7315;1;SPCAT
18837;Mayordomo;;SP;SP;0;ES;es;11048;0;0;0;0;22000;1;SPCAT
18838;Mayordomo fábrica;;SP;SP;0;ES;es;11049;0;0;0;0;22610;1;SPCAT
18839;Mecànic;;SP;CA;0;ES;fr-ca;11050;0;0;0;0;84910;1;SPCAT
18840;Mecànic Tèxtil;;SP;CA;0;ES;fr-ca;11051;0;0;0;0;84945;1;SPCAT
18841;Mecánico;;SP;SP;0;ES;es;11052;0;0;0;0;84910;1;SPCAT
18842;Mecánico Textil;;SP;SP;0;ES;es;11053;0;0;0;0;84945;1;SPCAT
18843;Mecánicos;;SP;SP;0;ES;es;11054;0;0;0;0;84105;1;SPCAT
18844;Mechera;;SP;SP;0;ES;es;11055;0;0;0;0;75155;1;SPCAT
18845;Médico;;SP;SP;0;ES;es;11056;0;0;0;0;6105;1;SPCAT
18846;Médico Cirujano;;SP;SP;0;ES;es;11057;0;0;0;0;6110;1;SPCAT
18847;Médicos-cirujanos;;SP;CA;0;ES;fr-ca;11058;0;0;0;0;6105;1;SPCAT
18851;Mensajero;;SP;SP;0;ES;es;11059;0;0;0;0;37040;1;SPCAT
18852;Menudero;;SP;SP;0;ES;es;11060;0;0;0;0;77390;1;SPCAT
18853;Mercaderes;;SP;SP;0;ES;es;11061;0;0;0;0;41020;1;SPCAT
18854;Mercaders;;SP;CA;0;ES;fr-ca;11062;0;0;0;0;41020;1;SPCAT
18855;Mercer;;SP;CA;0;ES;fr-ca;11063;0;0;0;0;75530;1;SPCAT
18858;Mesonero;;SP;SP;0;ES;es;11064;0;0;0;0;51050;1;SPCAT
18859;Mesorner;;SP;CA;0;ES;fr-ca;11065;0;0;0;0;51050;1;SPCAT
18860;Mestre de cases;;SP;CA;0;ES;fr-ca;11066;0;0;0;0;95910;1;SPCAT
18861;Mestre Escola;;SP;CA;0;ES;fr-ca;11067;0;0;0;0;13320;1;SPCAT
18862;Mestre Nacional;;SP;CA;0;ES;fr-ca;11068;0;0;0;0;13320;1;SPCAT
18863;Mestre Primària;;SP;CA;0;ES;fr-ca;11069;0;0;0;0;13320;1;SPCAT
18864;Mestres esgrima/ ball;;SP;CA;0;ES;fr-ca;11070;0;0;0;0;13990;1;SPCAT
18866;Metallúrgic;;SP;CA;0;ES;fr-ca;11071;0;0;0;0;72000;1;SPCAT
18867;Metalurgico;;SP;SP;0;ES;es;11072;0;0;0;0;72000;1;SPCAT
18868;Metge cirugià;;SP;CA;0;ES;fr-ca;11073;0;0;0;0;6110;1;SPCAT
18869;Meunder;;SP;CA;0;ES;fr-ca;11074;0;0;0;0;77390;1;SPCAT
18870;Mexer;;SP;CA;0;ES;fr-ca;11075;0;0;0;0;75155;1;SPCAT
18872;Militar;;SP;CA;0;ES;fr-ca;11076;0;0;0;0;58300;1;SPCAT
18873;Militar;;SP;SP;0;ES;es;11077;0;0;0;0;58300;1;SPCAT
18874;Minador;;SP;CA;0;ES;fr-ca;11078;0;0;0;0;95955;1;SPCAT
18875;Minador;;SP;SP;0;ES;es;11079;0;0;0;0;95955;1;SPCAT
18876;Minas y Canteras;;SP;SP;0;ES;es;11080;0;0;0;0;71105;1;SPCAT
18877;Miner;;SP;CA;0;ES;fr-ca;11081;0;0;0;0;71105;1;SPCAT
18878;Minero;;SP;SP;0;ES;es;11082;0;0;0;0;71105;1;SPCAT
18879;Mines i pedreres;;SP;CA;0;ES;fr-ca;11083;0;0;0;0;71105;1;SPCAT
18880;Minyona;;SP;CA;0;ES;fr-ca;11084;0;0;0;0;54035;1;SPCAT
18881;Missatjer;;SP;CA;0;ES;fr-ca;11085;0;0;0;0;37040;1;SPCAT
18882;Mistos;;SP;CA;0;ES;fr-ca;11086;0;0;0;0;94990;1;SPCAT
18883;Mobiliario;;SP;SP;0;ES;es;11087;0;0;0;0;81120;1;SPCAT
18884;Mocader;;SP;CA;0;ES;fr-ca;11088;0;0;0;0;75490;1;SPCAT
18885;Modelista;;SP;CA;0;ES;fr-ca;11089;0;0;0;0;81935;1;SPCAT
18886;Modelista;;SP;SP;0;ES;es;11090;0;0;0;0;81935;1;SPCAT
18887;Modista;;SP;CA;0;ES;fr-ca;11091;0;0;0;0;79140;1;SPCAT
18888;Modista;;SP;SP;0;ES;es;11092;0;0;0;0;79140;1;SPCAT
18889;Moldeador Metales;;SP;SP;0;ES;es;11093;0;0;0;0;72500;1;SPCAT
18890;Molí de Guix;;SP;CA;0;ES;fr-ca;11094;0;0;0;0;71240;1;SPCAT
18891;Molí Drogues;;SP;CA;0;ES;fr-ca;11095;0;0;0;0;71240;1;SPCAT
18892;Molí Sal;;SP;CA;0;ES;fr-ca;11096;0;0;0;0;71240;1;SPCAT
18893;Moliner;;SP;CA;0;ES;fr-ca;11097;0;0;0;0;77120;1;SPCAT
18894;Molinero;;SP;SP;0;ES;es;11098;0;0;0;0;77120;1;SPCAT
18895;Molino de cal;;SP;SP;0;ES;es;11099;0;0;0;0;71240;1;SPCAT
18896;Molino Drogas;;SP;SP;0;ES;es;11100;0;0;0;0;71240;1;SPCAT
18897;Molino Sal;;SP;SP;0;ES;es;11101;0;0;0;0;71240;1;SPCAT
18898;Molino yeso;;SP;SP;0;ES;es;11102;0;0;0;0;71240;1;SPCAT
18899;Monaquillo;;SP;CA;0;ES;fr-ca;11103;0;0;0;0;14990;1;SPCAT
18900;Monaquillo;;SP;SP;0;ES;es;11104;0;0;0;0;14990;1;SPCAT
18901;Mondaor Máquinas;;SP;SP;0;ES;es;11105;0;0;0;0;84100;1;SPCAT
18902;Monja;;SP;CA;0;ES;fr-ca;11106;0;0;0;0;14190;1;SPCAT
18903;Monja;;SP;SP;0;ES;es;11107;0;0;0;0;14190;1;SPCAT
18904;Montador telares;;SP;SP;0;ES;es;11108;0;0;0;0;75320;1;SPCAT
18905;Montador telers;;SP;CA;0;ES;fr-ca;11109;0;0;0;0;75320;1;SPCAT
18906;Mosaics;;SP;CA;0;ES;fr-ca;11110;0;0;0;0;95155;1;SPCAT
18907;Mosaista;;SP;CA;0;ES;fr-ca;11111;0;0;0;0;95155;1;SPCAT
18908;Mosaista;;SP;SP;0;ES;es;11112;0;0;0;0;95155;1;SPCAT
18909;Mossen;;SP;CA;0;ES;fr-ca;11113;0;0;0;0;14120;1;SPCAT
18910;Mosso Cafè;;SP;CA;0;ES;fr-ca;11114;0;0;0;0;53210;1;SPCAT
18911;Mosso Camp;;SP;CA;0;ES;fr-ca;11115;0;0;0;0;62110;1;SPCAT
18912;Mosso Cobraments;;SP;CA;0;ES;fr-ca;11116;33;0;0;0;33190;1;SPCAT
18913;Mosso de cordel;;SP;CA;0;ES;fr-ca;11117;0;0;0;0;97190;1;SPCAT
18914;Mosso de Tren;;SP;CA;0;ES;fr-ca;11118;0;0;0;0;97130;1;SPCAT
18915;Mosso Despatx;;SP;CA;0;ES;fr-ca;11119;0;0;0;0;37040;1;SPCAT
18916;Mosso d'Esquadra;;SP;CA;0;ES;fr-ca;11120;0;0;0;0;58220;1;SPCAT
18917;Mosso Estació;;SP;CA;0;ES;fr-ca;11121;0;0;0;0;97130;1;SPCAT
18918;Mosso Fàbrica;;SP;CA;0;ES;fr-ca;11122;0;0;0;0;97145;1;SPCAT
18919;Mosso Ramader;;SP;CA;0;ES;fr-ca;11123;0;0;0;0;62410;1;SPCAT
18920;Motorista;;SP;CA;0;ES;fr-ca;11124;0;0;0;0;98500;1;SPCAT
18921;Motorista;;SP;SP;0;ES;es;11125;0;0;0;0;98500;1;SPCAT
18922;Mozo de Café;;SP;SP;0;ES;es;11126;0;0;0;0;53210;1;SPCAT
18923;Mozo de Cobros;;SP;SP;0;ES;es;11127;33;0;0;0;33190;1;SPCAT
18924;Mozo de Cordel;;SP;SP;0;ES;es;11128;0;0;0;0;97190;1;SPCAT
18925;Mozo de Despach;;SP;SP;0;ES;es;11129;0;0;0;0;37040;1;SPCAT
18926;Mozo de Estación;;SP;SP;0;ES;es;11130;0;0;0;0;97130;1;SPCAT
18927;Mozo de tren;;SP;SP;0;ES;es;11131;0;0;0;0;97130;1;SPCAT
18928;Mozo Escuadra;;SP;SP;0;ES;es;11132;0;0;0;0;58220;1;SPCAT
18929;Mozo Fábrica;;SP;SP;0;ES;es;11133;0;0;0;0;97145;1;SPCAT
18930;Mozo ferroviari;;SP;CA;0;ES;fr-ca;11134;0;0;0;0;97130;1;SPCAT
18931;Mozo Ferroviario;;SP;SP;0;ES;es;11135;0;0;0;0;97130;1;SPCAT
18932;Mozo Labrador;;SP;SP;0;ES;es;11136;0;0;0;0;62110;1;SPCAT
18934;Mujeres que cosen chaquetas y tejidos a punto (oficiales);;SP;SP;0;ES;es;11137;0;0;0;0;75550;1;SPCAT
18935;Mujeres que hacen lizos;;SP;SP;0;ES;es;11138;0;0;0;0;75420;1;SPCAT
18936;Muntador màquines;;SP;CA;0;ES;fr-ca;11139;0;0;0;0;84100;1;SPCAT
18937;Músic;;SP;CA;0;ES;fr-ca;11140;0;0;0;0;17000;1;SPCAT
18938;Música;;SP;CA;0;ES;fr-ca;11141;0;0;0;0;13250;1;SPCAT
18939;Müsica;;SP;SP;0;ES;es;11142;0;0;0;0;13250;1;SPCAT
18940;Músico;;SP;SP;0;ES;es;11143;0;0;0;0;17000;1;SPCAT
18942;Navajero;;SP;SP;0;ES;es;11144;0;0;0;0;83540;1;SPCAT
18943;Negociant;;SP;CA;0;ES;fr-ca;11145;0;0;0;0;42220;1;SPCAT
18944;Negociante;;SP;SP;0;ES;es;11146;0;0;0;0;42220;1;SPCAT
18945;Neteja;;SP;CA;0;ES;fr-ca;11147;0;0;0;0;55220;1;SPCAT
18946;Neteja Màquines;;SP;CA;0;ES;fr-ca;11148;0;0;0;0;83490;1;SPCAT
18947;Neteja Pública;;SP;CA;0;ES;fr-ca;11149;0;0;0;0;55290;1;SPCAT
18948;Netejador;;SP;CA;0;ES;fr-ca;11150;0;0;0;0;55220;1;SPCAT
18949;Niñas ocupadas en las perfumerías;;SP;SP;0;ES;es;11151;0;0;0;0;74490;1;SPCAT
18950;Niñera;;SP;SP;0;ES;es;11152;0;0;0;0;54035;1;SPCAT
18953;Nodriza;;SP;SP;0;ES;es;11153;0;0;0;0;54045;4;SPCAT
18955;Notari;;SP;CA;0;ES;fr-ca;11154;0;0;0;0;12310;1;SPCAT
18956;Notari Eclesiástic;;SP;SP;0;ES;es;11155;0;0;0;0;14990;1;SPCAT
18957;Notari Eclisiástic;;SP;CA;0;ES;fr-ca;11156;0;0;0;0;14990;1;SPCAT
18958;Notario;;SP;SP;0;ES;es;11157;0;0;0;0;12310;1;SPCAT
18959;Nuador;;SP;CA;0;ES;fr-ca;11158;0;0;0;0;75420;1;SPCAT
18960;Obispo;;SP;SP;0;ES;es;11159;31;0;0;0;14120;1;SPCAT
18961;Obrer Fábrica;;SP;CA;0;ES;fr-ca;11160;0;0;0;0;99930;1;SPCAT
18962;Obrer Pneumàtics;;SP;CA;0;ES;fr-ca;11161;0;0;0;0;90200;1;SPCAT
18963;Obrero de Fábrica;;SP;SP;0;ES;es;11162;0;0;0;0;99930;1;SPCAT
18964;Obrero Neumáticos;;SP;SP;0;ES;es;11163;0;0;0;0;90200;1;SPCAT
18967;Odontòleg;;SP;CA;0;ES;fr-ca;11164;0;0;0;0;6310;1;SPCAT
18968;Odontólgo;;SP;SP;0;ES;es;11165;0;0;0;0;6310;1;SPCAT
18970;Oficial;;SP;SP;0;ES;es;11166;0;0;0;0;58320;1;SPCAT
18971;Oficial Correos;;SP;SP;0;ES;es;11167;0;0;0;0;33170;1;SPCAT
18972;Oficial Corresus;;SP;CA;0;ES;fr-ca;11168;0;0;0;0;33170;1;SPCAT
18973;Oficial Presons;;SP;CA;0;ES;fr-ca;11169;0;0;0;0;58930;1;SPCAT
18974;Oficial Prisiones;;SP;SP;0;ES;es;11170;0;0;0;0;58930;1;SPCAT
18975;Oficial Telégrafos;;SP;SP;0;ES;es;11171;0;0;0;0;33170;1;SPCAT
18976;Oficial Telégrafs;;SP;CA;0;ES;fr-ca;11172;0;0;0;0;33170;1;SPCAT
18977;Oficina;;SP;CA;0;ES;fr-ca;11173;0;0;0;0;39310;1;SPCAT
18978;Oficina;;SP;SP;0;ES;es;11174;0;0;0;0;39310;1;SPCAT
18979;Oliaire;;SP;CA;0;ES;fr-ca;11175;0;0;0;0;77920;1;SPCAT
18980;Operari;;SP;CA;0;ES;fr-ca;11176;0;0;0;0;99930;1;SPCAT
18981;Operari Cilindre;;SP;CA;0;ES;fr-ca;11177;0;0;0;0;92220;1;SPCAT
18982;Operari ferro i altres metalls;;SP;CA;0;ES;fr-ca;11178;0;0;0;0;72000;1;SPCAT
18983;Operari Reial Maestrança;;SP;CA;0;ES;fr-ca;11179;0;0;0;0;83920;1;SPCAT
18984;Operari Teléfon/Telégraf;;SP;CA;0;ES;fr-ca;11180;0;0;0;0;38000;1;SPCAT
18985;Operario;;SP;SP;0;ES;es;11181;0;0;0;0;99930;1;SPCAT
18986;Operario Cilindro;;SP;SP;0;ES;es;11182;0;0;0;0;92220;1;SPCAT
18987;Operario Peines;;SP;SP;0;ES;es;11183;0;0;0;0;75145;1;SPCAT
18988;Operario Real Maestranza;;SP;SP;0;ES;es;11184;0;0;0;0;83920;1;SPCAT
18989;Operario Telefóno;;SP;SP;0;ES;es;11185;0;0;0;0;38000;1;SPCAT
18990;Operario Telégrafo;;SP;SP;0;ES;es;11186;0;0;0;0;38000;1;SPCAT
18991;Operarios botoneros y de otros efectos de metal;;SP;SP;0;ES;es;11187;0;0;0;0;72990;1;SPCAT
18992;Operarios cepillos y botones de varias clases;;SP;SP;0;ES;es;11188;0;0;0;0;94990;1;SPCAT
18993;Operarios fábricas de jabón;;SP;SP;0;ES;es;11189;0;0;0;0;74490;1;SPCAT
18994;Operarios fábricas de loza;;SP;SP;0;ES;es;11190;0;0;0;0;89210;1;SPCAT
18995;Operarios fábricas de papel, cartón y objetos de escritorio.;;SP;SP;0;ES;es;11191;0;0;0;0;91090;1;SPCAT
18996;Operarios Hierro y otros metales;;SP;SP;0;ES;es;11192;0;0;0;0;72000;1;SPCAT
18997;Operarios que hacen agujas, anzuelos, enrejados de alambre;;SP;SP;0;ES;es;11193;0;0;0;0;72725;1;SPCAT
18998;Operarios que hacen hules y encerados;;SP;SP;0;ES;es;11194;0;0;0;0;75660;1;SPCAT
18999;Operarios recomponen abanicos, paraguas, quincallería;;SP;SP;0;ES;es;11195;0;0;0;0;79930;1;SPCAT
19000;Operarios recomponen utensilios de cocina;;SP;SP;0;ES;es;11196;0;0;0;0;72990;1;SPCAT
19001;Ordenança;;SP;CA;0;ES;fr-ca;11197;0;0;0;0;55130;1;SPCAT
19002;Ordeneza;;SP;SP;0;ES;es;11198;0;0;0;0;55130;1;SPCAT
19003;Ordidor;;SP;CA;0;ES;fr-ca;11199;0;0;0;0;75415;1;SPCAT
19004;Ovillos;;SP;SP;0;ES;es;11200;0;0;0;0;75250;1;SPCAT
19005;Pages;;SP;CA;0;ES;fr-ca;11201;0;0;0;0;61110;1;SPCAT
19006;Pages Hereu;;SP;CA;0;ES;fr-ca;11202;11;0;0;0;61110;1;SPCAT
19007;Pages jornaler;;SP;CA;0;ES;fr-ca;11203;0;0;0;0;62110;1;SPCAT
19008;Pages Masover;;SP;CA;0;ES;fr-ca;11204;12;0;0;0;61110;1;SPCAT
19009;Pages Propietari;;SP;CA;0;ES;fr-ca;11205;11;0;0;0;61110;1;SPCAT
19010;Paleta;;SP;CA;0;ES;fr-ca;11206;0;0;0;0;95120;1;SPCAT
19011;Palomero;;SP;SP;0;ES;es;11207;0;0;0;0;61260;1;SPCAT
19012;Panader;;SP;CA;0;ES;fr-ca;11208;0;0;0;0;77620;1;SPCAT
19013;Panadero;;SP;SP;0;ES;es;11209;0;0;0;0;77620;1;SPCAT
19014;Pantaloneras;;SP;SP;0;ES;es;11210;0;0;0;0;79190;1;SPCAT
19015;Pantaloneres;;SP;CA;0;ES;fr-ca;11211;0;0;0;0;79190;1;SPCAT
19016;Pañuelos;;SP;SP;0;ES;es;11212;0;0;0;0;75490;1;SPCAT
19017;Papelero;;SP;SP;0;ES;es;11213;0;0;0;0;73400;1;SPCAT
19018;Paperer;;SP;CA;0;ES;fr-ca;11214;0;0;0;0;73400;1;SPCAT
